dataset,crsid,source_url,donorcode,donorname,oecd_website,agencycode,agencyname,agency_web,agency_projectspage,projecttitle,project_descrip,projectnumber,country_name,commitment_year,usd_commitment_defl_total,data_amount_unit,year,initialreport,recipientcode,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,grantequiv,usd_grantequiv,shortdescription,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,parentchannelcode,geography,ldcflag,ldcflagname,expectedstartdate,completiondate,longdescription,sdgfocus,keywords,gender,environment,dig,trade,rmnch,drr,nutrition,disability,ftc,pba,investmentproject,assocfinance,biodiversity,climatemitigation,climateadaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capitalexpend,psiflag,psiaddtype,psiaddassess,psiadddevobj,id,crs_total,irrigation_title,irrigation_descr,irrigation_shortDes,irrigation_crs,irrig_tit_des,irrigation_keyword,irrigation_commitments,crs_irri_total,dup
CRS,2015000259,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,COMPLEX DAMS UPPER ATBARA&STEET(COMPLEMENTARY LOAN),Short: COMPLEX DAMS UPPER ATBARA&STEET(COMPLEMENTARY LOAN) Long: ,591,Sudan,2013,0,"USD, constant 2021",2015,3,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,,14.753989,,,16.726067,,,,,,,,,,,,,,552,,4.4380002,,,COMPLEX DAMS UPPER ATBARA&STEET(COMPLEMENTARY LOAN),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient Government,DAMS IMPLEMENTATION UNIT MINISTRY OF ELECTRICITY & DAMS,12000,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-18,1,2,2500,,2020-01-10,2040-01-10,,14.622735,,,,,,,,CRS 2015 data,37303721984,0,0,0,1,0,1,,1189490944,1
CRS,2016000249,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,ROSSAIRES IRRIGATION PROJECT,Short: ROSSAIRES IRRIGATION PROJECT Long: ,633,Sudan,2016,226591424,"USD, constant 2021",2016,1,278,10003,South of Sahara,10016,LDCs,13,ODA Loans,4,10,421,C01,198.56372,,,226.59143,,,,,,,,,,,,,,,552,60,,,,ROSSAIRES IRRIGATION PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,12003,Public corporations,DAMS IMPLEMENTATION UNIT,12000,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05,1,2,02500,,,,,,,,,,,,,CRS 2016 data,37303721984,1,0,1,1,1,1,226.59143,1189490944,0
CRS,2019000031,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,ZARQA DAM AND THE IRRIGATION OF TBARQA AND MEKNA PLAINS,Short: ZARQA DAM AND THE IRRIGATION OF TBARQA AND MEKNA PLAINS Long: ZARQA DAM AND THE IRRIGATION OF TBARQA AND MEKNA PLAINS,338,Tunisia,2019,0,"USD, constant 2021",2019,8,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,,1.5460531,,,1.692646,,,,,,,,,,,,,552,,,,,ZARQA DAM AND THE IRRIGATION OF TBARQA AND MEKNA PLAINS,31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,"Ministry of Agriculture, Water Resources and Fisheries",12000,,,,,,ZARQA DAM AND THE IRRIGATION OF TBARQA AND MEKNA PLAINS,,,0,,,,,,,,,,,,0,1,1,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,45721464832,1,1,1,1,1,1,,901854272,1
CRS,2019000035,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,"HIMA, ABEED, RUMAIL AND AL-BARK DAMS FOR IRRIGATION","Short: HIMA, ABEED, RUMAIL AND AL-BARK DAMS FOR IRRIGATION Long: HIMA, ABEED, RUMAIL AND AL-BARK DAMS FOR IRRIGATION",348,Tunisia,2019,0,"USD, constant 2021",2019,8,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,,2.5986841,,,2.8450861,,,,,,,,,,,,,552,,,,,"HIMA, ABEED, RUMAIL AND AL-BARK DAMS FOR IRRIGATION",31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,"Ministry of Agriculture, Water Resources and Fisheries",12000,,,,,,"HIMA, ABEED, RUMAIL AND AL-BARK DAMS FOR IRRIGATION",,,0,,,,,,,,,,,,0,1,1,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,45721464832,1,1,1,1,1,1,,901854272,1
CRS,2008000087,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,EL-KEBIR AND EL-MAOULA DAMS,Short: EL-KEBIR AND EL-MAOULA DAMS Long: ,391,Tunisia,2000,0,"USD, constant 2021",2008,3,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,16.223024,0,,16.919029,0,,,,,,,,,,,,,552,,4.3607488,,,EL-KEBIR AND EL-MAOULA DAMS,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-25,1,2,4500,,2009-05-01,2025-05-01,0,67.535942,0,0,,,,,,CRS 2008 data,45721464832,0,0,0,1,0,1,,901854272,1
CRS,2008000253,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,SARRAT DAM AND IRRIGATION OF OULAD BOUGHANEM AND MAHJOUBA PLAINS,Short: SARRAT DAM AND IRRIGATION OF OULAD BOUGHANEM AND MAHJOUBA PLAINS Long: ,459,Tunisia,2004,0,"USD, constant 2021",2008,3,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,1.411819,0,,1.4723901,0,,,,,,,,,,,,,552,,.37949699,,,SARRAT DAM AND IRRIGATION OF OULAD BOUGHANEM AND MAHJOUBA PLAINS,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-15,1,2,4500,,2013-12-01,2029-12-01,0,6.0844932,0,0,,,,,,CRS 2008 data,45721464832,1,0,1,1,1,1,,901854272,1
CRS,2009000346,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,WADI AL-KABIR DAM IN GAFSA PROVINCE,Short: WADI AL-KABIR DAM IN GAFSA PROVINCE Long: ,490,Tunisia,2006,0,"USD, constant 2021",2009,3,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,.053319,0,,.057546999,0,,,,,,,,,,,,,552,,.015324,,,WADI AL-KABIR DAM IN GAFSA PROVINCE,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-03,1,2,4500,,2014-06-01,2031-06-01,0,.18691801,0,0,,,,,,CRS 2009 data,45721464832,0,0,0,1,0,1,,901854272,1
CRS,2017000207,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,UPPER MELLEGUE DAM PROJECT,Short: UPPER MELLEGUE DAM PROJECT Long: UPPER MELLEGUE DAM PROJECT,609,Tunisia,2014,0,"USD, constant 2021",2017,3,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,2.5515079,,,2.8583601,,,,,,,,,,,,,,552,,.77399999,,,UPPER MELLEGUE DAM PROJECT,31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,MINISTERE DE L'AGRICULTURE DE L'ENVIRONNEMENT ET DES RESSO,12000,KEF,,,,,UPPER MELLEGUE DAM PROJECT,,,0,0,0,0,,,,,,,,,0,0,0,0,2014-06-24,1,2,3000,,2023-04-01,2039-04-01,,2.5637629,,,,,,,,CRS 2017 data,45721464832,0,0,0,1,0,1,,901854272,1
CRS,2018000181,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,ASSAIDA AND KULLA KUBRA DAMS AND WATER TRANSFER,"Short: ASSAIDA AND KULLA KUBRA DAMS AND WATER TRANSFER Long: The project aims at covering the expected deficit in drinking water of Grand Tunis (Tunis, Ariana, Ben Arous and Manouba Provinces), the Sahel (Sousse, Monastir and Mahdia Provinces) and the Cap Bon (Nabeul Province) regions, and meeting their need for water up to the year 2030. The project also aims at reducing the existing deficit in drinking water in Sfax province, through the storage of part of the water from the upper northern region of the country in the Saida and Kalaa Kebira dams, and its conveyance to the water treatment plants. The project will contribute to the provision of additional amounts of water for irrigation purposes in the Cap Bon, secure a drinking water reserve for the regions benefiting from the project, and also contribute to the reduction of the salinity of the water that is distributed and to the reduction in the depletion of groundwater resources currently used.",631,Tunisia,2016,0,"USD, constant 2021",2018,3,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,,4.4286189,,,4.7593489,,,,,,,,,,,,,,552,,1.337,,,ASSAIDA AND KULLA KUBRA DAMS AND WATER TRANSFER,14021,Water supply - large systems,140,I.4. Water Supply & Sanitation,12001,Central Government,"Ministry of Agriculture, Water Resources and Fisheries",12000,TUNIS-SOUSSE,,,,,"The project aims at covering the expected deficit in drinking water of Grand Tunis (Tunis, Ariana, Ben Arous and Manouba Provinces), the Sahel (Sousse, Monastir and Mahdia Provinces) and the Cap Bon (Nabeul Province) regions, and meeting their need for water up to the year 2030. The project also aims at reducing the existing deficit in drinking water in Sfax province, through the storage of part of the water from the upper northern region of the country in the Saida and Kalaa Kebira dams, and its conveyance to the water treatment plants. The project will contribute to the provision of additional amounts of water for irrigation purposes in the Cap Bon, secure a drinking water reserve for the regions benefiting from the project, and also contribute to the reduction of the salinity of the water that is distributed and to the reduction in the depletion of groundwater resources currently used.",6,,0,1,0,0,0,2,1,0,,,,,0,1,1,0,2016-01-26,1,2,3000,,2023-09-01,2039-09-01,0,4.9019928,0,0,,,,,,CRS 2018 data,45721464832,0,1,0,0,1,1,,901854272,1
CRS,2019000247,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,Tasa and Khallad Dams,"Short: THE PROJECT, WHICH IS EXPECTED TO BE COMPLETED IN THE SECOND QUARTER OF 2024, CONSISTS OF THE CONSTRUCTION OF TASA DAM AND ITS APPURTENANT STRUCTURES Long: The project, which is expected to be completed in the second quarter of 2024, consists of the construction of Tasa dam and its appurtenant structures in El Kef governorate, and Khallad dam and its appurtenant structures in Baja governorate, as well as the technical services necessary to implement the project. The project also includes the expropriation of land necessary for its implementation and operation, in addition to project management.",661,Tunisia,2019,108041232,"USD, constant 2021",2019,1,139,10002,North of Sahara,10018,LMICs,13,ODA Loans,4,10,421,C01,98.684212,,,108.04123,,,,,,,,,,,,,,,552,30,,,,"THE PROJECT, WHICH IS EXPECTED TO BE COMPLETED IN THE SECOND QUARTER OF 2024, CONSISTS OF THE CONSTRUCTION OF TASA DAM AND ITS APPURTENANT STRUCTURES",31140,Agricultural water resources,311,III.1.a. Agriculture,12001,Central Government,"Ministry of Agriculture, Water Resources and Fisheries",12000,,,,,,"The project, which is expected to be completed in the second quarter of 2024, consists of the construction of Tasa dam and its appurtenant structures in El Kef governorate, and Khallad dam and its appurtenant structures in Baja governorate, as well as the technical services necessary to implement the project. The project also includes the expropriation of land necessary for its implementation and operation, in addition to project management.",,,1,,,,,,,,,,,,0,0,0,0,2019-12-31,,,,,,,,,,,,,,,,CRS 2019 data,45721464832,0,0,0,1,0,1,108.04123,901854272,1
CRS,2018000248,,921,Arab Fund (AFESD),,1,Arab Fund ,https://www.arabfund.org/,https://www.arabfund.org/Default.aspx?pageId=446,PROTECTION OF SANAA CITY FROM FLOODS,"Short: PROTECTION OF SANAA CITY FROM FLOODS Long: The project aims at protecting the population, buildings, shops and infrastructure in Al Sabeen and Shoob areas in Sana'a city from potential damages caused by heavy floods. This will contribute to improving the conditions of the citizens and lands adjacent to the Wadi, as well as enhancing the city planning and landscape. The project also aims at collecting flood water for different purposes, such as irrigation and groundwater recharge",550,Yemen,2010,0,"USD, constant 2021",2018,3,580,10011,Middle East,10016,LDCs,13,ODA Loans,4,10,421,C01,,1.88473,,,2.0254819,,,,,,,,,,,,,,552,,.56900001,,,PROTECTION OF SANAA CITY FROM FLOODS,43060,Disaster Risk Reduction,430,IV.2. Other Multisector,12001,Central Government,CAPITAL SECERTARIATE - SANA'A,12000,Sanaa,,,,,"The project aims at protecting the population, buildings, shops and infrastructure in Al Sabeen and Shoob areas in Sana'a city from potential damages caused by heavy floods. This will contribute to improving the conditions of the citizens and lands adjacent to the Wadi, as well as enhancing the city planning and landscape. The project also aims at collecting flood water for different purposes, such as irrigation and groundwater recharge",11,,0,0,0,0,0,2,0,0,,,,,0,1,1,1,2010-03-10,1,2,2500,,2018-10-01,2037-10-01,0,20.840059,0,0,,,,,,CRS 2018 data,32480821248,0,1,0,0,1,1,,271556640,1
